,SMILES,Value
429,C[Si](C)(C)N[Si](C)(C)C,641.15
430,C[Si](C)(C)O[Si](C)(C)C,623.15
431,O1[Si](C)(C)O[Si](C)(C)O[Si]1(C)(C),659.15
432,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,623.15
433,C=C[Si](C)(Cl)Cl,622.15
434,P,373.15
435,[H][B]1([H])[H][B]([H])([H])[H]1,325.0
436,C[Si](C)(C)C,603.15
437,[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,673.0
438,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,607.0
439,CCC(=O)CCCCC,603.15
440,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,634.0
441,C(c1ccccc1)CO,683.15
442,c1ccccc1[C@](C)([H])(O),753.0
443,C1(CO)CCC(CO)CC1,589.15
444,CCCCC(CC)C(=O)O,583.15
445,CCCCCCC(=O)O,633.0
446,OC(=O)/C=C/C(=O)O,1013.15
447,CCC(CC)C(=O)O,673.0
448,C1(OC(=O)C)CCCCC1,607.0
449,C1C(C)OC(=O)O1,703.15
450,O=C(OCC(OC(=O)C)COC(=O)C)C,703.15
451,c1(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)cccc1,643.15
452,c1(C(=O)OCC)c(C(=O)OCC)cccc1,723.15
453,c1(C(=O)OCCCC)c(C(=O)OCCCC)cccc1,675.15
454,c1(C(=O)OC)c(C(=O)OC)cccc1,753.15
455,CC(C)COC(=O)C=C,613.15
456,CCOC(=O)/C=C\C(=O)OCC,623.15
457,COC(=O)OC,738.15
458,O1COCCC1,547.15
459,CCOCCOCC,478.15
460,C1C=COC1,582.15
461,C(F)(F)(F)CC(F)(F),685.0
462,C=CBr,803.15
463,ClC(F)(F)C,905.0
464,C=CF,658.15
465,CCCCCCN,543.15
466,CCCCCCCCN,523.65
467,CCCCN(CCCC)CCCC,481.15
468,NCCNCCN,631.0
469,C1(N)CCCC1,533.15
470,C=CCNCC=C,543.15
471,N1CCNCC1,593.15
472,C(ON(=O)=O)(CON(=O)=O)(CON(=O)=O),543.15
473,c1(N)c(N(=O)=O)cccc1,794.15
474,c1ccccc1c2ccc(N)cc2,723.15
475,CN=C=O,803.15
476,n1cc(C)ccc1,773.15
477,n1ccc(C)cc1,773.15
478,C1C(=O)[C@@]2(C)(CCC1C2(C)(C)),739.26
479,CC(=O)CC(C)(O)C,876.4829999999998
480,O1C(CO)=CC=C1,663.15
481,CC(=O)N(C)C,627.15
482,c1(O)ccc(OC)cc1,694.15
483,OCCOC,558.15
484,CCOCCO,508.15
485,CCCCOCCO,511.15
486,COCCOCCO,488.15
487,CCOCCOCCO,463.15
488,C=C(C)C(=O)OCCOC(=O)CC(=O)C,602.15
489,CC(O)C(=O)OC,658.15
490,CC(C)C(=O)OCC(C)(C)C(O)C(C)C,666.15
491,ClCCO,698.15
492,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,623.15
493,CC[Si](CC)(CC)CC,508.15
494,CC(=O)CC(=O)O,738.15
495,C1CC1(C(=O)O),718.65
496,CC(C)C(=O)OC(=O)C(C)C,602.15
497,CC(C)C(=O)OCC(C)(C)C(C(C)(C))OC(=O)C(C)(C),671.15
498,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,660.15
499,O=C(OCC)CCCCCCCCC,493.15
500,CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,692.15
501,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,613.15
