,SMILES,Value
250,c1(C)c(C)cc(CC)cc1,-5542000000.0
251,c1(C)c(C)c(CC)ccc1,-5547300000.0
252,c1(C)c(CCC)cccc1,-5555400000.0
253,c1(C)cc(CCC)ccc1,-5551600000.0
254,c1(C)ccc(CCC)cc1,-5552800000.0
255,C(c1ccccc1)(c2ccccc2)Cc3ccccc3,-10177100000.0
256,C(c1ccccc1)(c2ccccc2)(c3ccccc3)c4ccccc4,-12503500000.0
257,C(c1ccccc1)(c2ccccc2)C(c3ccccc3)c4ccccc4,-13112200000.0
258,c1ccccc1C(C)(C)c2ccccc2,-7929000000.0
259,C=Cc1ccccc1,-4219000000.0
260,C=Cc1ccc(C)cc1,-4822900000.0
261,c1(C(C)=C)ccccc1,-4821400000.0
262,c1(C#C)ccccc1,-4154590000.0
263,CC1(C)CCC2=CC=CC=C21,-5967800000.0
264,Cc1ccc(C(C)(C)C)cc1,-6154390000.0
265,Cc1cc(C)cc(C(C)(C)C)c1,-6751960000.0
266,c1cccc2ccccc21,-4980900000.0
267,c1(C)cccc2ccccc21,-5595800000.0
268,c1c(C)ccc2ccccc21,-5582860000.0
269,c1(CC)cccc2ccccc21,-6171000000.0
270,C1CCCc2ccccc21,-5357500000.0
271,c1c(C)ccc2cc(C)ccc21,-6167600000.0
272,c1c(C)ccc2ccc(C)cc21,-6167900000.0
273,C1=CC2=C(C=C1)C1=CC=CC3=C1C2=CC=C3,-7695000000.0
274,c1cccc2c1(c(CCC)ccc2),-6819900000.0
275,c1ccccc1C=C(c3ccccc3)c4ccccc4,-10000000000.0
276,c1ccccc1C(c2ccccc2)=C(c3ccccc3)c4ccccc4,-13000000000.0
277,c1ccccc1/C=C\c2ccccc2,-7143800000.0
278,c1ccccc1/C=C/c2ccccc2,-7097200000.0
279,C1=CC=CC2=C1C(C=CC=C3)=C3C2,-6416320000.0
280,c12ccccc2c3ccccc3c4c1cccc4,-8685900000.0
281,c1(CC=C2)c2cccc1,-4619480000.0
282,C1=CC=C2C(=C1)C=C1C(=C2)C=CC=C1,-6847430000.0
283,C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,-6828640000.0
284,C1=CC2=C(C=C1)C=CC1=C2C=CC2=C1C=CC=C2,-8679600000.0
285,C1=CC2=C3C(=C1)C=CC1=CC=CC(=C31)C=C2,-7630940000.0
286,C12=CC=CC3=C1C(=CC=C3)CC2,-6001400000.0
287,C1=C2C3=C(C=C1)C=CC=C3C=C2,-5875900000.0
288,C1C2CC3CC1CC(C2)C3,-5677500000.0
289,C1(CC2C=CC1C2)C=C,-5101770000.0
290,C12CC3C4C(C1)C1CC(C4)CC3C1C2,-7685890000.0
291,C1C2CC3(CC1CC(C2)(C3)C)C,-6879000000.0
292,C1=CC2=C(C(C)=C1)C1=C(C=CC=C1)C=C2,-7456000000.0
293,C1CC2CC1C(=C2)C,-4603700000.0
294,C1=CC2=C(C=C1)CCC2,-4762600000.0
295,CC(C)C1=CCC(=CC1)C,-5810000000.0
296,C1CC2C=CC1C2,-4008260000.0
297,C1C(C2C=CC1C2)=CC,-5051000000.0
298,C1=CC2=C(C=C1)C=C1C(=C2)C2=C(C=C1)C=CC=C2,-8704910000.0
299,C1=CC2=C(C=C1)C=C1C(=C2)C=C2C(=C1)C=CC=C2,-8692900000.0
300,C1C2CCC1CC2,-4110000000.0
301,C1CC2CCC1CC2,-4692000000.0
302,C1C(C)c2ccccc2CC1,-5962200000.0
303,C1C(CC)c2ccccc2CC1,-6568900000.0
304,C1(C)(C)C(=C)C(C2)CCC12,-5790000000.0
305,C1C(C2(C)(C))CC2C(C)=C1,-5850000000.0
306,C1C(=C)C(C2)C(C)(C)C2C1,-5860000000.0
307,[C+]#[O-],-283000000.0
308,C=O,-526800000.0
309,CC=O,-1104600000.0
310,CCC=O,-1684000000.0
311,CCCC=O,-2301000000.0
312,CC(C)C(=O),-2293340000.0
313,CCCCCCC=O,-4136000000.0
314,CCCCC(CC)C=O,-4734400000.0
315,C=CC=O,-1546800000.0
316,C/C=C/C=O,-2159710000.0
317,c1ccccc1(C=O),-3393100000.0
318,c1(O)ccccc1(C=O),-3200200000.0
319,c1cc(O)ccc1(C=O),-3317000000.0
320,C1(C)OC(C)OC(C)O1,-3125190000.0
321,CC(=O)C,-1659000000.0
322,CC(=O)CC,-2268100000.0
323,CCC(=O)CC,-2880400000.0
324,CCCC(=O)CCC,-4090000000.0
325,CCC(=O)CCC,-3492000000.0
326,CC(=O)CCC,-2879560000.0
327,CC(=O)C(C)C,-2877120000.0
328,CC(=O)CCCC,-3489900000.0
329,CC(=O)CCCCC,-4099000000.0
330,CC(C)=CC(=O)C,-3349170000.0
331,CC(=O)C(C)(C)C,-3483400000.0
332,CC(C)CC(=O)CC(C)C,-5310000000.0
333,CC(C)C(=O)C(C)C,-4095000000.0
334,C1CCC(=O)N1,-2141000000.0
335,C1CCC(=O)N1(C),-2790190000.0
336,CCCCC(=O)CCCC,-5322300000.0
337,CC(=O)CCCCCCC,-5321200000.0
338,c1ccc2C(=O)c3ccccc3C(=O)c2c1,-6292000000.0
339,C1C(=O)C=C(C)CC1(C)(C),-4920000000.0
340,C1(=O)CCCC1,-2698000000.0
341,C1(=O)CCCCC1,-3299000000.0
342,c1ccccc1(C(=O)c1ccccc1),-6287600000.0
343,c1ccccc1(C(=O)C),-3973020000.0
344,C1COC1(=O),-1334400000.0
345,C1CCC(=O)O1,-1878000000.0
346,CCC(=O)C(C)C,-3486300000.0
347,C1(=O)C(C2CCCCC2)CCCC1,-6749000000.0
348,C1=CC(=O)C=CC1(=O),-2658000000.0
349,C=C1CC(=O)O1,-1824500000.0
350,CCO,-1235000000.0
351,OCC(C)C,-2449000000.0
352,CC(C)(O)C,-2423900000.0
353,CC(C)(O)CC,-3039870000.0
354,OCC(C)CC,-3062000000.0
355,OCC(CC)CCCC,-4892000000.0
356,OCCC(C)C,-3062000000.0
357,CC(O)C(C)C,-3052720000.0
358,CC(O)CC(C)C,-3659400000.0
359,CCCCCC(C)CO,-4893000000.0
360,OC1CCCCC1,-3463900000.0
361,C1[C@](O)([H])([C@](C)([H])(CCC1)),-4057400000.0
362,C1[C@](O)([H])([C@@](C)([H])(CCC1)),-4031800000.0
363,C1[C@](O)([H])(C[C@](C)([H])(CC1)),-4031400000.0
364,C1[C@](O)([H])(C[C@@](C)([H])(CC1)),-4053200000.0
365,C1[C@](O)([H])(CC[C@](C)([H])(C1)),-4034400000.0
366,C1[C@](O)([H])(CC[C@@](C)([H])(C1)),-4014300000.0
367,C1[C@H](C(C)C)([C@](O)([H])(C[C@](C)([H])(C1))),-5874000000.0
368,C1C(C)=CCC(C(C)(C)(O))C1,-5789000000.0
369,OCC1OCCC1,-2741200000.0
370,C=CCO,-1731900000.0
371,c1c(O)c(C)c(C)cc1,-4115960000.0
372,c1c(O)c(C)cc(C)c1,-4128430000.0
373,c1c(O)c(C)ccc1(C),-4110560000.0
374,c1(C)c(O)c(C)ccc1,-4119810000.0
375,c1c(O)cc(C)c(C)c1,-4114870000.0
376,c1c(O)cc(C)cc1(C),-4112780000.0
377,OCC#C,-1715962000.0
378,c1ccccc1(CO),-3560000000.0
379,c1ccccc1(O),-2921440000.0
380,c1(O)c(C)cccc1,-3528000000.0
381,c1(O)cc(C)ccc1,-3527830000.0
382,c1(O)ccc(C)cc1,-3522560000.0
383,c1(O)c(CC)cccc1,-4148600000.0
384,c1(O)ccc(CC)cc1,-4133000000.0
385,c1(O)ccc(C(C)(C)c2ccc(O)cc2)cc1,-7464800000.0
386,OCCO,-1052700000.0
387,OCCOCCO,-2153880000.0
388,OCCOCCOCCO,-3249800000.0
389,OCCOCCOCCOCCO,-4343100000.0
390,OCC(O)C(O)C(O)CO,-2299900000.0
391,OC(C)CO,-1652000000.0
392,OCCCO,-1667000000.0
393,OCC(C)(C)CO,-2868000000.0
394,OCC(O)CC,-2259600000.0
395,OCCC(O)C,-2282120000.0
396,CC(C)(O)CO,-2244520000.0
397,OCC(O)CO,-1477000000.0
398,c1(C(C)(C)(C))c(O)ccc(O)c1,-5157390000.0
399,c1cc(C(C)(C)C)cc(O)c1(O),-5162600000.0
400,CC(O)C(O)C,-2241620000.0
401,OCCCCO,-2280100000.0
402,OCCCCCO,-2887300000.0
403,OCCCCCCO,-3463980000.0
404,c1(O)c(O)cccc1,-2732460000.0
405,c1(O)cc(O)ccc1,-2719000000.0
406,OCC(C(O))(C(O))CO,-2498100000.0
407,CCC(CO)(CO)CO,-3309000000.0
408,c1(O)c(O)c(O)ccc1,-2535350000.0
409,C1(O)C(O)C(O)C(O)C(O)C1(O),-2507000000.0
410,C(=O)O,-211500000.0
411,CC(=O)O,-786600000.0
412,CCC(=O)O,-1395000000.0
413,C(=O)(O)C(=O)O,-198900000.0
414,CCCC(=O)O,-2008000000.0
415,CCCCC(=O)O,-2617000000.0
416,CCCCCCCCC(=O)O,-5061000000.0
417,CC(C)C(=O)O,-2000400000.0
418,CC(C)CC(=O)O,-2615300000.0
419,CCCCCC(=O)O,-3230000000.0
420,C1(C(=O)O)CCC(C(=O)O)CC1,-3595900000.0
421,CCCCCCCC(=O)O,-4448000000.0
422,CCCCCCCCCCC(=O)O,-6253000000.0
423,CCCCCCCCCCCC(=O)O,-6850000000.0
424,CCCCCCCCCCCCC(=O)O,-7453000000.0
425,CCCCCCCCCCCCCC(=O)O,-8060000000.0
426,CCCCCCCCCCCCCCCC(=O)O,-9275000000.0
427,C/C=C\C(=O)O,-1952000000.0
428,C/C=C/C(=O)O,-1884000000.0
429,CCCCCCCCCCCCCCCCCC(=O)O,-10510000000.0
430,C=CC(=O)O,-1327170000.0
431,CCCCCCCC/C=C\CCCCCCCC(=O)O,-10446000000.0
432,c1ccccc1(C(=O)O),-3095100000.0
433,c1(C)ccccc1(C(=O)O),-3699020000.0
434,c1cc(C)ccc1(C(=O)O),-3690000000.0
435,c1(O)ccccc1(C(=O)O),-2890100000.0
436,OC(=O)CCCCC(=O)O,-2580000000.0
437,C(=O)(O)/C=C\C(=O)O,-1268000000.0
438,c1(C(=O)O)c(C(=O)O)cccc1,-3091500000.0
439,c1(C(=O)O)cc(C(=O)O)ccc1,-3070700000.0
440,c1(C(=O)O)ccc(C(=O)O)cc1,-3190000000.0
441,CC(=O)OC(=O)C,-1671000000.0
442,CCC(=O)OC(=O)CC,-2891000000.0
443,C1(=O)OC(=O)CC1,-1460000000.0
444,C1(=O)OC(=O)CCC1,-2074000000.0
445,c1cc2C(=O)OC(=O)c2cc1,-3171500000.0
446,O1C(=O)C=CC1(=O),-1346000000.0
447,COC(=O),-892400000.0
448,CCOC(=O),-1506960000.0
449,CCCOC(=O),-2041000000.0
450,CC(=O)OC,-1460000000.0
451,CC(=O)OCCCC,-3280000000.0
452,CC(=O)OC=C,-1950000000.0
453,CCC(=O)OCC,-2674000000.0
454,CCC(=O)OCCC,-3280000000.0
455,O=C(OCC)CCCCCCC,-5724000000.0
456,C=CC(=O)OC,-1930300000.0
457,CCCCOC(=O)C=C,-3782860000.0
458,CCCCC(=O)OCCCC,-5105000000.0
459,CC(C)CC(=O)OCC,-3876500000.0
460,C=C(C)C(=O)OC,-2559700000.0
461,c1cc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)cc1,-12955500000.0
462,CC(C)COC(=O)C(C)C,-4495300000.0
463,CCCCCCCC/C=C\CCCCCCCC(=O)OC,-11086600000.0
464,C1OC(=O)OC1,-1083000000.0
465,c1cc(C(=O)OC)c(O)cc1,-3583800000.0
466,c1c(C(=O)OC)cc(C(=O)OC)cc1,-4413600000.0
467,c1c(C(=O)OC)ccc(C(=O)OC)c1,-4410570000.0
468,CC(=O)OCCOC(C)=O,-2711520000.0
469,c1c(C(=O)OC)cccc1,-3772000000.0
470,c1c(C(=O)OCC)cccc1,-4410000000.0
471,CCOC(=O)OCC,-2495400000.0
472,CCOC(=O)C(=O)OCC,-2764100000.0
473,CCOC(=O)CC(=O)OCC,-3362000000.0
474,CCCCCCCCCC(=O)OC,-6348500000.0
475,COC(=O)C1CCC(C(=O)OC)CC1,-4997470000.0
476,COC,-1328400000.0
477,CCOCC,-2503500000.0
478,CC(C)OC(C)C,-3702610000.0
479,CCCCOCCCC,-4946910000.0
480,COC(C)(C)C,-3110000000.0
481,CCC(C)OC(C)CC,-4923300000.0
482,COCC,-1931400000.0
483,COCCC,-2517390000.0
484,COC(C)C,-2531100000.0
485,CCCCOC,-3128180000.0
486,CCOCCC,-3120000000.0
487,C1OCc2ccccc12,-4207570000.0
488,C1OCCOC1,-2186300000.0
489,C1OCOCO1,-1383800000.0
490,CC(C)(C)OC(C)(C)C,-4925960000.0
491,COC(C)(C)CC,-3712290000.0
492,COCOC,-1770340000.0
493,CCOC(C)OCC,-3562700000.0
494,C(Oc1ccccc1)C2CO2,-4581100000.0
495,CCOC(OCC)OCC,-4010670000.0
496,CCOO,-1270000000.0
497,C1OC1,-1218000000.0
498,CC1OC1,-1785500000.0
499,CCCOCCC,-3725020000.0
500,C1CCCCO1,-2921800000.0
501,c1ccccc1(OC),-3607200000.0
502,c1ccccc1(OCC),-4204800000.0
503,c1ccccc1(Oc1ccccc1),-5893620000.0
504,CCC1CO1,-2394750000.0
505,c1ccccc1(C(C)(C)OO),-4844400000.0
506,CC(C)(C)OO,-2490000000.0
507,C1=COC=C1,-1995900000.0
508,C1COCC1,-2325000000.0
